instance,directory,status,num_solutions,wall_clock_time,cpu_time,failures,propagations,solveTime,nodes,peakDepth,restarts,nogoods,AverageLbd,AverageLearnedNogoodLength,AverageConflictSize,NumUnitNogoodsLearned,circuitNumberPropagationsTotal,circuitNumberCircuitConflicts,circuitNumberAlldiffConflicts,circuitNumberTotalFixedEdgesAtConflict,circuitNumberNumberOfConflicts,circuitNumberGacPrunings,circuitNumberPropagationsThatGacPruned,circuitNumberTotalPruningHallSetSize,circuitNumberNumberOfPruningExplanations,circuitNumberMaxPruningHallSetSize,circuitNumberTotalSccSizeAtPruning,circuitNumberNumberOfSccPruningCalls,circuitNumberTotalVarsInvolvedInPruning,circuitNumberMaxValuesPrunedFromSingleVar,circuitNumberHallCircuitChecks,circuitNumberHallCircuitPrunings,circuitNumberCircuitPreventPrunings,type,best_sol
pumpkin-v3/opt/n50_k15/instance_n50_k15_0016.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/87,SATISFIABLE,13,1801.37,1789.09,2791524,93452573,1797.703453122,2825985,907,0,2791524,16.830084928519334,70.57473337144872,3.7308875008776567,0,10708879,1541136,21374,57124845,1562510,33824028,6304354,168771097,33824028,364,82427515,6304354,24755309,162,9748130,7235,6353188,minimize,907
pumpkin-v3/opt/n50_k15/instance_n50_k15_0008.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/105,SATISFIABLE,42,1801.32,1784.13,1854423,138578084,1792.027588328,1882934,890,0,1854423,17.099039431672278,136.36884249170765,4.853339286667605,0,10184671,1513931,3586,42131697,1517517,27190338,6538333,135127557,27190338,1359,69685894,6538333,25872188,373,14410820,1994142,5192388,minimize,905
pumpkin-v3/opt/n50_k15/instance_n50_k15_0024.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/101,ERROR,31,1622.59,1584.42,43939,2677158,28.87552915,67259,907,0,43939,28.149730307926898,79.35442317758711,28.664056988097133,0,1193140,114042,718,5136569,114760,2027864,691249,4790758,2027864,616,2975546,691249,1742296,167,1908493,37210,568706,minimize,
pumpkin-v3/opt/n50_k15/instance_n50_k15_0006.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/81,OPTIMAL,63,212.68,208.87,347384,23908208,209.262253861,381463,865,0,347384,24.5920134490938,63.47798977500403,7.244426916611013,1,54339986,11216041,26928,352347631,11242969,94582349,30756781,164698602,94582349,2059,68072176,30756781,89598793,531,85191799,11127415,28705585,minimize,879
pumpkin-v3/opt/n50_k15/instance_n50_k15_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/84,UNKNOWN,0,1801.4,1789.54,2151325,49815102,1797.272185265,2219144,42,0,2151325,36.79221131163353,37.894383228940306,30.67206907371039,0,8907027,1469076,11523,66597097,1480599,13176937,4776895,23150088,13176937,12,13696896,4776895,11538804,5,15500609,823069,4502466,minimize,
pumpkin-v3/opt/n50_k15/instance_n50_k15_0014.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/98,SATISFIABLE,41,1801.29,1789.62,1538192,58736570,1797.76389088,1609944,861,0,1538192,33.33922618242716,43.69612311076901,18.108951288265704,0,217366693,37347914,70368,1593319088,37418282,364348024,133790496,544576878,364348024,1323,274350124,133790496,341021384,420,397047792,48628626,129030662,minimize,6242
pumpkin-v3/opt/n50_k15/instance_n50_k15_0012.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/103,SATISFIABLE,32,1801.44,1790.23,1549097,101835602,1799.495251646,1570030,916,0,1549097,15.923694900964884,194.173379717345,8.33916985185563,0,6741718,625216,17374,13411903,642590,24291614,4439688,223976540,24291614,693,83506466,4439688,20037333,214,7387998,213226,4410488,minimize,948
pumpkin-v3/opt/n50_k15/instance_n50_k15_0017.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/91,OPTIMAL,46,1273.87,1259.6899999999998,1522389,73697623,1262.617002841,1558907,872,0,1522389,34.39576875555459,55.620359842326764,21.660950650589303,1,180815847,14228235,212098,660013883,14440333,261010340,110126876,464355162,261010340,1090,252769670,110126876,222627882,352,333388899,24189631,105209873,minimize,1119
pumpkin-v3/opt/n50_k15/instance_n50_k15_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/85,OPTIMAL,31,2.66,0.36,59,66704,0.205310932,22448,872,0,59,19.576271186440678,37.3728813559322,19.864406779661017,1,48758,454,0,19655,454,208273,24077,364803,208273,1035,88811,24077,198907,286,49969,1718,14690,minimize,872
pumpkin-v3/opt/n50_k15/instance_n50_k15_0009.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/100,SATISFIABLE,10,1801.27,1792.98,1709804,83717830,1798.96090011,1718021,849,0,1709804,32.46763839597989,58.106971325368285,9.454684279601638,0,34466738,6009296,298286,259420548,6307582,76288661,20411953,349217890,76288661,208,115963882,20411953,53500418,77,49056607,5935012,17079776,minimize,849
pumpkin-v3/opt/n50_k15/instance_n50_k15_0015.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/102,OPTIMAL,33,0.96,0.67,597,98291,0.4539417,23515,902,0,597,17.797319932998324,45.03685092127303,5.624790619765494,1,79089,1246,36,45437,1282,291583,42532,610455,291583,906,270027,42532,275899,207,97748,4201,29762,minimize,903
pumpkin-v3/opt/n50_k15/instance_n50_k15_0011.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/88,SATISFIABLE,31,1801.68,1791.71,1695942,81991099,1798.573715121,1724280,895,0,1695942,18.002589711204745,160.1900035496497,11.712060907743307,0,6420308,873510,857,22033076,874367,35752066,3662721,404796490,35752066,754,96030252,3662721,20832634,188,7394214,4746,3729303,minimize,900
pumpkin-v3/opt/n50_k15/instance_n50_k15_0007.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/95,SATISFIABLE,44,1801.3,1792.54,1885056,146697387,1798.968885353,1915408,895,0,1885056,26.938979531642563,72.79752590904461,11.326694803761798,0,15724837,2380681,22073,110399347,2402754,23590776,9366860,44536059,23590776,978,25367503,9366860,21542242,296,24714081,2410525,8726307,minimize,1335
pumpkin-v3/opt/n50_k15/instance_n50_k15_0002.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/94,OPTIMAL,45,3.03,2.06,2347,296239,1.8220956529999999,30261,871,0,2347,24.204516403919897,69.3753728163613,21.190881976991903,1,169155,10446,163,464056,10609,491125,92686,760065,491125,1145,246780,92686,467176,263,227186,12817,68151,minimize,877
pumpkin-v3/opt/n100_k20/instance_n100_k20_0019.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/419,SATISFIABLE,20,1801.34,1791.54,772230,35845209,1799.498775259,816078,2319,0,772230,33.27424601478834,280.31953822047836,9.449597917718814,0,2934094,274855,10393,13127204,285248,22164760,1838588,395064668,22164760,976,86512244,1838588,15722119,174,2682577,4039,1782365,minimize,2320
pumpkin-v3/opt/n100_k20/instance_n100_k20_0006.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/424,SATISFIABLE,16,1800.0,1800.0,111,74858,0.505322249,33325,2188,0,111,60.5045045045045,65.27027027027027,58.666666666666664,0,31755,1202,0,95022,1202,152636,16060,199143,152636,481,42866,16060,150504,160,35101,1231,9754,minimize,2195
pumpkin-v3/opt/n100_k20/instance_n100_k20_0001.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/423,SATISFIABLE,72,1802.04,1787.57,795021,78249621,1795.138791181,920073,2224,0,795021,62.04828425915793,109.52422640408241,14.690901246633736,0,24894040,3380651,283340,313316746,3663991,59338255,14064644,257513953,59338255,3340,106413477,14064644,45894899,634,42196024,2832359,12800724,minimize,2274
pumpkin-v3/opt/n100_k20/instance_n100_k20_0004.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/414,SATISFIABLE,11,1802.95,1787.5700000000002,924839,38838365,1794.626296943,951041,2226,1,924839,72.65344670802162,94.76445738123068,6.005284162973231,0,4965923,135487,168,11973571,135655,18139121,3579502,50160251,18139121,375,20396699,3579502,13965789,76,10719583,844977,2581343,minimize,2229
pumpkin-v3/opt/n100_k20/instance_n100_k20_0012.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/410,SATISFIABLE,35,1801.75,1788.11,1230176,55801867,1797.16875529,1305041,2283,0,1230176,28.346832485758135,163.81080512056812,4.867576671955883,0,10436701,913133,7,83364985,913140,32534301,6223782,293415086,32534301,1029,92680214,6223782,24419899,255,15222760,1056748,6842717,minimize,5798
pumpkin-v3/opt/n100_k20/instance_n100_k20_0015.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/408,SATISFIABLE,69,1801.75,1787.54,750208,89180939,1796.914192361,880772,2284,0,750208,61.94050450008531,155.3480368111244,38.791405850110905,0,16410441,1536267,144391,157846864,1680658,36996665,9797660,110471969,36996665,3745,54880991,9797660,30026372,502,25824658,1461948,8943431,minimize,3236
pumpkin-v3/opt/n100_k20/instance_n100_k20_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/412,SATISFIABLE,83,1801.04,1792.53,1079792,95554069,1798.357547879,1216799,2289,0,1079792,46.588392023649,111.63003708121565,15.447586201787011,0,16409400,2380576,5658,188865897,2386234,31711475,9832268,109530839,31711475,6265,50973160,9832268,27433554,698,38699860,3808677,8454442,minimize,3081
pumpkin-v3/opt/n100_k20/instance_n100_k20_0000.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/411,UNKNOWN,0,1801.38,1788.94,1261045,32579844,1798.679401988,1689174,86,0,1261045,38.74800740655567,57.948224686668595,20.429937868989608,0,5232313,199119,213977,36774889,413096,14789691,3001004,44030013,14789691,25,18876825,3001004,11497243,8,10337723,409264,2162518,minimize,
pumpkin-v3/opt/n100_k20/instance_n100_k20_0014.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/415,SATISFIABLE,54,1802.42,1785.36,758435,67763597,1794.432220018,966236,2319,0,758435,66.63672035177702,110.24138785789158,64.07266805988648,0,5347822,527628,9058,50416302,536686,10155959,3073336,23305528,10155959,3081,13098847,3073336,8177628,472,9696728,669026,2703804,minimize,2342
pumpkin-v3/opt/n100_k20/instance_n100_k20_0003.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/420,SATISFIABLE,25,1801.32,1791.71,1265748,41352006,1799.457181361,1323140,2266,4,1265748,25.584181053416636,100.14680252309306,17.103565638657933,0,6676635,281227,157981,35828275,439208,18000147,3838215,105466656,18000147,941,86739657,3838215,14865640,204,7280441,37693,3773484,minimize,2266
pumpkin-v3/opt/n100_k20/instance_n100_k20_0009.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/406,SATISFIABLE,1,1801.94,1785.91,1125399,29986399,1794.369621409,1234056,2366,1,1125399,37.859935898290296,57.60669860200693,39.77206839529802,0,6084037,483098,16476,46390583,499574,12017300,3892460,40593343,12017300,80,28972865,3892460,9817119,32,10980842,217253,2470528,minimize,155567
pumpkin-v3/opt/n100_k20/instance_n100_k20_0018.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/417,SATISFIABLE,7,1800.0,1800.0,698239,21873888,1423.569725243,887032,2284,0,698239,57.95695027060935,71.9057586299247,48.46932640542851,0,26004341,3348517,16341,315881264,3364858,39389185,14266369,86804919,39389185,182,53414865,14266369,32705579,42,48585480,2225368,13044060,minimize,319669
pumpkin-v3/opt/n100_k20/instance_n100_k20_0016.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/416,SATISFIABLE,27,1800.0,1800.0,118964,3606834,157.371522221,178247,2261,4,118964,46.434232204700585,87.23096062674422,34.00297569012474,0,10096809,664789,589958,107809745,1254747,28777216,5615616,171188678,28777216,1728,60549015,5615616,22571100,513,16377341,1116310,5061781,minimize,25937
pumpkin-v3/opt/n100_k20/instance_n100_k20_0011.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/422,SATISFIABLE,49,1802.15,1787.89,847299,50111148,1795.341257079,947304,2291,6,847299,35.363813718651855,244.86833101419924,9.186045303959995,0,6318970,565785,6729,34384110,572514,27677097,3745973,399613831,27677097,2976,161858282,3745973,19465810,513,6457478,96539,3232585,minimize,2292
pumpkin-v3/opt/n100_k20/instance_n100_k20_0008.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/407,SATISFIABLE,12,1801.95,1787.92,1090524,42902292,1794.319957392,1119610,2229,0,1090524,72.96067395123812,88.19873290271465,6.758550935146774,0,5488504,1080837,14726,93218148,1095563,9080899,3084245,23444398,9080899,665,11802673,3084245,8363356,97,8519516,1030343,2847446,minimize,2284
pumpkin-v3/opt/n100_k20/instance_n100_k20_0017.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/409,SATISFIABLE,1,1801.74,1788.23,801747,19066826,1797.488836592,817873,2175,0,801747,76.7683783038789,81.30745235092866,87.04793407396598,0,3833774,633887,136,61231995,634023,5046180,1965657,10273623,5046180,42,6448727,1965657,4381659,12,6370184,178075,1804460,minimize,35789
pumpkin-v3/opt/n100_k20/instance_n100_k20_0002.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/425,SATISFIABLE,40,1800.0,1800.0,190091,15134183,366.798374578,363808,2256,0,190091,67.48960760898727,92.46227333224614,72.27479996422765,0,13675864,1528552,4137,144232458,1532689,20296938,8251658,42303052,20296938,1278,29657060,8251658,18263830,235,29362539,631681,6098916,minimize,2259
pumpkin-v3/opt/n100_k20/instance_n100_k20_0007.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/421,SATISFIABLE,39,1801.94,1784.52,1215764,36511131,1793.801282849,1302432,2273,7,1215764,32.52754975472213,70.15406937530639,10.162469031818675,0,167404573,23190879,311037,1918413162,23501916,452047149,98576572,2401563047,452047149,1693,1566717813,98576572,346264292,360,189491487,5128091,93337444,minimize,2270
pumpkin-v3/opt/n20_k7/instance_n20_k7_0009.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/73,OPTIMAL,5,5.18,0.11000000000000001,2,2674,0.004459371,742,172,0,2,4.5,6,5.5,1,630,5,0,45,5,1573,302,3737,1573,91,1419,302,1427,29,686,115,218,minimize,172
pumpkin-v3/opt/n20_k7/instance_n20_k7_0021.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/54,OPTIMAL,12,5.1,0.14,225,11887,0.04511268,1789,174,0,225,10.697777777777778,17.604444444444443,12.306666666666667,1,14437,1053,0,16954,1053,27367,7680,63385,27367,161,39697,7680,23123,64,13857,2235,6745,minimize,188
pumpkin-v3/opt/n20_k7/instance_n20_k7_0007.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/79,OPTIMAL,14,2.62,0.12,52,8481,0.019157163,1720,157,0,52,7.5576923076923075,25.21153846153846,8.788461538461538,1,4972,145,12,2517,157,10038,2595,21171,10038,186,11418,2595,8897,67,4471,513,2471,minimize,162
pumpkin-v3/opt/n20_k7/instance_n20_k7_0003.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/74,OPTIMAL,12,3.76,0.13,125,9763,0.028438984,1558,156,0,125,5.992,21.384,8.536,1,5272,323,7,3703,330,12337,2857,28673,12337,161,12487,2857,10334,59,5883,724,2168,minimize,156
pumpkin-v3/opt/n100_k20/instance_n100_k20_0010.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/418,SATISFIABLE,6,1800.0,1800.0,626133,19848209,1731.977628391,641720,2229,0,626133,80.1707640389502,88.66992955170866,14.551269458725223,0,11263023,1157239,117,107830036,1157356,20781231,7187066,40305841,20781231,110,17386424,7187066,17358235,39,20215730,2290871,7013346,minimize,16968
pumpkin-v3/opt/n20_k7/instance_n20_k7_0000.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/65,OPTIMAL,11,6.3,0.1,10,5414,0.008365967,1485,171,0,10,5.7,15.3,6,1,2409,28,11,494,39,5947,1193,12983,5947,160,4196,1193,5250,61,2281,310,871,minimize,171
pumpkin-v3/opt/n20_k7/instance_n20_k7_0014.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/66,OPTIMAL,10,6.56,0.17,339,13227,0.061359794,1843,174,0,339,9.84070796460177,15.430678466076696,9.896755162241888,1,13825,1770,33,30295,1803,27309,7376,63941,27309,114,30030,7376,21879,51,15868,1088,6722,minimize,397
pumpkin-v3/opt/n20_k7/instance_n20_k7_0001.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/51,OPTIMAL,18,5.17,0.18,275,22909,0.065757539,2613,192,0,275,4.345454545454546,31.632727272727273,7.756363636363637,1,7683,294,28,4570,322,18213,3950,42613,18213,302,19448,3950,15467,105,7881,1005,3327,minimize,194
pumpkin-v3/opt/n20_k7/instance_n20_k7_0015.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/67,OPTIMAL,12,6.54,0.12,7,6391,0.010278617,1866,188,0,7,8.571428571428571,24.571428571428573,7.285714285714286,1,2850,23,0,352,23,7948,1365,15163,7948,166,5066,1365,7051,69,2577,274,1091,minimize,189
pumpkin-v3/opt/n20_k7/instance_n20_k7_0025.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/70,OPTIMAL,8,11.43,7.29,28910,1105341,7.220992276,31336,152,0,28910,7.205603597371152,29.97876167416119,7.203701141473538,1,233345,22301,4804,392803,27105,593391,131803,2262847,593391,88,926535,131803,462959,34,334621,8001,143086,minimize,152
pumpkin-v3/opt/n20_k7/instance_n20_k7_0011.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/72,OPTIMAL,8,4.73,0.11,144,8127,0.026766754,1319,175,0,144,9.534722222222221,17.90277777777778,7.451388888888889,1,4944,592,18,10124,610,11086,2534,24445,11086,90,11139,2534,8943,39,4216,461,1853,minimize,175
pumpkin-v3/opt/n20_k7/instance_n20_k7_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/55,OPTIMAL,14,2.08,0.16999999999999998,545,19936,0.087137739,2514,178,0,545,10.577981651376147,13.585321100917431,12.510091743119267,1,33437,5805,123,97832,5928,52482,17326,89604,52482,168,52390,17326,48047,70,47249,3596,16978,minimize,414
pumpkin-v3/opt/n20_k7/instance_n20_k7_0010.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/69,OPTIMAL,7,6.78,0.18,422,24349,0.087454518,1264,138,0,422,6.7274881516587675,34.296208530805686,11.443127962085308,1,3530,194,7,3017,201,6624,1956,15944,6624,100,9944,1956,5528,23,4335,640,1724,minimize,138
pumpkin-v3/opt/n20_k7/instance_n20_k7_0020.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/58,OPTIMAL,6,89.09,87.09,271193,8500956,87.09303787,272854,183,0,271193,10.30274380238428,28.182571084061905,12.69269118303201,1,1055663,81171,17045,1514918,98216,2922680,651637,5799253,2922680,63,2382338,651637,2338834,30,1043284,1585,585500,minimize,185
pumpkin-v3/opt/n20_k7/instance_n20_k7_0016.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/75,OPTIMAL,14,2.13,0.1,33,8057,0.016740376,1835,176,0,33,7.96969696969697,21.272727272727273,6.636363636363637,1,4531,109,0,1809,109,10499,2357,23716,10499,218,11258,2357,9039,79,4109,324,1984,minimize,178
pumpkin-v3/opt/n20_k7/instance_n20_k7_0028.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/80,OPTIMAL,11,1.89,0.15,268,14295,0.053228646,1856,173,0,268,6.182835820895522,19.85820895522388,6.876865671641791,1,5544,525,6,8326,531,11373,2852,27217,11373,166,12487,2852,10062,73,6056,1067,2404,minimize,175
pumpkin-v3/opt/n20_k7/instance_n20_k7_0012.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/57,OPTIMAL,9,1.82,0.09,6,4805,0.007103489,1171,164,0,6,5.333333333333333,14.166666666666666,6.166666666666667,1,1672,15,0,234,15,3894,826,6381,3894,92,2116,826,3521,40,2185,254,378,minimize,164
pumpkin-v3/opt/n20_k7/instance_n20_k7_0024.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/64,OPTIMAL,15,6.8,0.15,169,13253,0.045277448,2186,179,0,169,5.9171597633136095,28.08284023668639,5.556213017751479,1,8932,719,9,9633,728,25133,4517,65720,25133,228,26442,4517,19889,107,9721,1253,4001,minimize,184
pumpkin-v3/opt/n20_k7/instance_n20_k7_0002.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/77,OPTIMAL,10,3.36,0.13,205,10765,0.040929289,1622,172,0,205,9.882926829268293,16.35609756097561,10.741463414634147,1,10395,1583,0,25837,1583,15118,5240,27141,15118,125,12609,5240,13634,51,14373,1376,4660,minimize,172
pumpkin-v3/opt/n20_k7/instance_n20_k7_0004.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/76,OPTIMAL,14,2.22,0.12,19,7239,0.013134794,1795,154,0,19,8.105263157894736,23.63157894736842,5.631578947368421,1,4327,80,21,1447,101,8870,2150,18672,8870,193,9627,2150,7942,76,4211,543,1813,minimize,155
pumpkin-v3/opt/n20_k7/instance_n20_k7_0019.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/62,OPTIMAL,9,2.0,0.2,453,21899,0.096514168,1760,173,0,453,6.0176600441501105,29.39072847682119,4.607064017660044,1,12480,520,0,5581,520,37065,7636,125155,37065,143,50891,7636,29023,61,18937,2706,6939,minimize,174
pumpkin-v3/opt/n20_k7/instance_n20_k7_0017.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/52,OPTIMAL,9,5.37,0.1,30,5100,0.011126919,1361,180,0,30,12.7,16.466666666666665,14.6,1,2540,42,0,672,42,5693,1356,10246,5693,111,4357,1356,4933,48,2564,113,1169,minimize,180
pumpkin-v3/opt/n100_k20/instance_n100_k20_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/413,SATISFIABLE,37,1800.0,1800.0,737594,41585873,1167.060268395,906496,2271,0,737594,38.86800462042804,132.34388837219393,18.710930403446884,0,11904194,192991,58635,19943598,251626,33822217,7771376,216178506,33822217,1055,157280432,7771376,26452639,222,16069549,168839,6407554,minimize,2338
pumpkin-v3/opt/n20_k7/instance_n20_k7_0018.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/61,OPTIMAL,7,374.52,370.98,1435670,50713785,370.276467032,1440571,169,0,1435670,8.10622357505555,19.94815103749469,15.584162795071292,1,5795234,1008061,29840,17307106,1037901,8872489,2795325,18346971,8872489,96,9931450,2795325,6937424,34,8917686,32355,2660453,minimize,169
pumpkin-v3/opt/n20_k7/instance_n20_k7_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/59,OPTIMAL,10,1.87,0.1,21,5984,0.010291149,1685,199,0,21,6.142857142857143,13.047619047619047,7.238095238095238,1,2741,146,0,2345,146,6879,1357,12646,6879,134,4638,1357,6221,56,2752,447,1057,minimize,217
pumpkin-v3/opt/n20_k7/instance_n20_k7_0026.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/53,OPTIMAL,10,5.4,0.13,66,7203,0.020730899,1395,163,0,66,4.03030303030303,32.833333333333336,4.333333333333333,1,2497,60,0,722,60,5970,1245,15711,5970,153,6249,1245,4993,65,2295,202,1017,minimize,161
pumpkin-v3/opt/n20_k7/instance_n20_k7_0006.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/60,OPTIMAL,4,2.24,0.31999999999999995,1426,46142,0.232548622,2080,176,0,1426,4.629032258064516,25.38148667601683,5.9305750350631135,1,5838,840,121,6890,961,18870,3204,57843,18870,43,33298,3204,15082,13,6028,422,3252,minimize,176
pumpkin-v3/opt/n20_k7/instance_n20_k7_0029.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/63,OPTIMAL,5,6.4,0.1,1,2865,0.003847865,832,176,0,1,1,1,2,1,653,0,0,0,0,1568,336,2426,1568,66,747,336,1470,37,597,40,187,minimize,176
pumpkin-v3/opt/n20_k7/instance_n20_k7_0022.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/78,OPTIMAL,10,2.62,0.14,227,10234,0.041823501,1574,168,0,227,8.837004405286343,21.427312775330396,4.766519823788546,1,8307,441,90,7838,531,20098,4788,39762,20098,96,22921,4788,17105,46,7689,489,4445,minimize,168
pumpkin-v3/opt/n20_k7/instance_n20_k7_0027.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/71,OPTIMAL,7,4.36,0.1,4,3744,0.006245754,1050,185,0,4,2,7.25,3,1,1201,17,0,219,17,2884,597,4378,2884,96,1362,597,2730,34,1401,239,404,minimize,190
pumpkin-v3/opt/n20_k7/instance_n20_k7_0023.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/68,OPTIMAL,11,6.71,0.14,29,6533,0.013041006,1639,181,0,29,8.137931034482758,17.93103448275862,10.482758620689655,1,3007,131,0,1987,131,7877,1493,17846,7877,145,6684,1493,6948,63,2787,311,1329,minimize,182
pumpkin-v3/opt/n20_k7/instance_n20_k7_0008.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/56,OPTIMAL,18,1.89,0.11,11,9220,0.015786667,2473,183,0,11,7.363636363636363,21.727272727272727,7.2727272727272725,1,6052,84,0,1025,84,14970,2947,30129,14970,218,10172,2947,12726,103,6019,590,2516,minimize,183
pumpkin-v3/opt/n150_k10/instance_n150_k10_0015.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/18,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k10/instance_n150_k10_0019.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/2,UNKNOWN,0,1800.74,1791.45,328336,7501625,1799.30357854,328495,109,0,328336,92.17855794064617,92.17869804103114,3.9999817260367427,0,1557126,328335,0,38872905,328335,2492521,896380,3390187,2492521,44,1455383,896380,2376955,6,5157186,328800,831836,minimize,
pumpkin-v3/opt/n150_k10/instance_n150_k10_0009.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/5,SATISFIABLE,1,1800.66,1793.21,287211,8822034,1799.326737246,293885,1706,0,287211,100.80621563937315,111.36810567840368,109.08129563282743,0,1420812,23871,2988,3827739,26859,3267036,1037204,6033719,3267036,172,2629944,1037204,2649566,12,3501467,236965,933587,minimize,10303
pumpkin-v3/opt/n150_k10/instance_n150_k10_0018.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/6,SATISFIABLE,10,1801.77,1784.91,359126,8395791,1792.56808002,385309,1901,1,359126,77.39878204307124,131.89035324649288,17.385176790318717,0,2820657,224734,1170,26110461,225904,5846348,1689857,118624582,5846348,1359,76037530,1689857,4238959,111,4797637,244554,1453103,minimize,2003
pumpkin-v3/opt/n150_k10/instance_n150_k10_0000.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/13,UNKNOWN,0,1800.62,1792.1100000000001,283214,6688192,1798.923987219,288609,108,0,283214,95.89361401625627,96.57209389366345,15.776370518406576,0,1339483,3813,1896,706398,5709,3464852,951952,8599848,3464852,88,4803765,951952,2830573,7,6336318,325106,857845,minimize,
pumpkin-v3/opt/n150_k10/instance_n150_k10_0014.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/9,UNKNOWN,0,1801.45,1781.6,282818,9456201,1790.081631019,290941,111,0,282818,102.02754775155753,104.44122368448967,81.316408432278,0,1715720,259407,6,37386778,259413,2771219,990085,4957056,2771219,54,3230637,990085,2409750,5,4052142,265420,904786,minimize,
pumpkin-v3/opt/n150_k10/instance_n150_k10_0011.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/7,UNKNOWN,0,1801.63,1785.28,363280,10966319,1792.655950268,411901,112,0,363280,95.50751761726492,97.63137249504514,45.4735823607135,0,2231154,339638,1090,45502704,340728,2836808,1163253,5864486,2836808,62,4206791,1163253,2279717,5,6888262,401821,973141,minimize,
