instance,directory,status,num_solutions,wall_clock_time,cpu_time,failures,propagations,solveTime,nodes,peakDepth,restarts,nogoods,AverageLbd,AverageLearnedNogoodLength,AverageConflictSize,NumUnitNogoodsLearned,circuitNumberPropagationsThatFoundConflict,circuitNumberTotalFixedEdgesAtConflict,circuitNumberNumberOfConflicts,circuitNumberPropagationsThatPruned,circuitNumberPropagationsTotal,type,best_sol
pumpkin-v0/opt/n50_k15/instance_n50_k15_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/84,SATISFIABLE,10,1801.64,1787.9499999999998,4008486,968686186,1795.830027209,4488005,896,0,4008486,17.067199436395686,47.63922238970025,20.58231886053737,0,174606,7611260,174606,582731,4011045,minimize,904
pumpkin-v0/opt/n50_k15/instance_n50_k15_0023.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/62,ERROR,29,1600.07,1588.25,1701290,429173234,999.042839102,2108222,902,0,1701290,18.004041638991588,112.9925321373781,54.002819625108,0,48874,1795663,48874,555689,3473516,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0024.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/74,ERROR,31,1205.96,1195.85,345032,111005028,97.753939762,441470,908,0,345032,29.354749704375248,55.14351132648566,26.328192747339376,0,2452332,109629819,2452332,3281751,11870577,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0009.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/78,SATISFIABLE,7,1801.68,1788.03,3324417,1088340450,1795.835644286,5016076,850,0,3324417,15.967140403866303,46.722644000436766,17.167472071042834,0,22362,931042,22362,1467178,5641924,minimize,854
pumpkin-v0/opt/n50_k15/instance_n50_k15_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/76,ERROR,32,1331.23,1323.42,467292,163091537,234.361650582,561295,916,0,467292,21.590778357001618,82.32604238891314,33.52747318593085,0,274131,11880543,274131,1480621,6891296,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0013.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/82,SATISFIABLE,7,1801.53,1787.5,5012369,1246553640,1796.308441291,5089958,872,1,5012369,14.51989428551649,35.660100244016355,13.644084862866242,0,55675,2469154,55675,720073,4469650,minimize,872
pumpkin-v0/opt/n50_k15/instance_n50_k15_0022.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/71,SATISFIABLE,16,1801.62,1789.28,4218772,924296748,1797.208192043,4630430,906,1,4218772,18.519574890513162,56.27228871339812,24.65339937782843,0,70648,2982532,70648,691151,8215018,minimize,931
pumpkin-v0/opt/n50_k15/instance_n50_k15_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/85,ERROR,36,796.48,788.66,219113,69906610,61.785378127,258878,871,0,219113,24.19263576328196,71.76936101463629,23.887491842108865,0,259140,11159620,259140,545267,2411291,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/61,SATISFIABLE,11,1801.79,1788.3,3974565,971159105,1796.257371057,4110595,964,3,3974565,14.260958369029064,43.815296265125866,23.40026267025448,0,267697,12211631,267697,815039,4839657,minimize,929
pumpkin-v0/opt/n50_k15/instance_n50_k15_0021.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/65,ERROR,45,1700.51,1687.8300000000002,1949800,413015689,1157.611176553,2235783,944,0,1949800,21.711855574930762,94.5184167606934,40.142434095804695,0,480761,20038489,480761,3488058,32089431,minimize,
pumpkin-v0/opt/n100_k15/instance_n100_k15_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/165,SATISFIABLE,12,1801.99,1783.6799999999998,2092861,1298732306,1791.415999198,2675358,1695,0,2092861,47.288140015032056,100.16645825976975,31.85043679441683,0,83215,6895762,83215,456264,2837941,minimize,1695
pumpkin-v0/opt/n50_k15/instance_n50_k15_0003.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/73,ERROR,7,1371.74,1291.64,388466,109946358,109.534357825,399394,880,0,388466,33.40848105110872,55.2260377999619,16.96190142766677,0,64279,2800854,64279,199876,813862,minimize,
pumpkin-v0/opt/n100_k15/instance_n100_k15_0017.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/160,SATISFIABLE,2,1802.29,1784.3200000000002,2342358,1517407046,1791.35831932,4903955,1630,1,2342358,38.9426842523645,59.74396654994668,45.44606802205299,0,1456546,137296146,1456546,728270,6526540,minimize,3310
pumpkin-v0/opt/n100_k15/instance_n100_k15_0000.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/172,UNKNOWN,0,1801.79,1781.3799999999999,3569606,2388776470,1789.614862642,5150293,85,0,3569606,18.134424079296146,55.67078271383453,21.296699971929677,0,31136,2721195,31136,1781575,5475092,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0006.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/75,ERROR,27,1787.49,1773.65,426304,110981163,153.472624039,459057,865,0,426304,26.17222451583846,47.67787541285092,17.738806110193664,0,20886,926104,20886,1477921,10621007,minimize,
pumpkin-v0/opt/n100_k15/instance_n100_k15_0009.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/173,SATISFIABLE,8,1801.68,1782.29,2708997,1444855113,1789.70626602,3755782,1735,0,2708997,32.76599235805725,67.94393090874593,36.35629312250992,0,281832,25565680,281832,509638,4162917,minimize,5505
pumpkin-v0/opt/n100_k15/instance_n100_k15_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/168,SATISFIABLE,21,1801.81,1782.8400000000001,2132391,1726686254,1789.480011048,6085148,1652,1,2132391,35.95254247462121,70.0970272337484,28.16389958501982,0,9508238,862271739,9508238,8462234,43537131,minimize,10217
pumpkin-v0/opt/n100_k15/instance_n100_k15_0003.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/157,SATISFIABLE,9,1802.57,1781.2700000000002,1832496,1081703623,1788.965703253,1933349,1685,0,1832496,61.51998148972767,81.90534385886791,17.129081864298747,0,801570,76599725,801570,5499734,16220868,minimize,594727
pumpkin-v0/opt/n100_k15/instance_n100_k15_0007.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/164,UNKNOWN,0,1802.03,1784.1699999999998,3749963,2890003295,1791.478912106,5282999,86,0,3749963,18.45963520173399,35.832296211989295,10.56177727620246,0,673069,61772134,673069,1852689,8081541,minimize,
pumpkin-v0/opt/n100_k15/instance_n100_k15_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/170,SATISFIABLE,10,1801.87,1780.52,2490119,1927750727,1789.7010296,3301504,1664,3,2490119,43.943508322293034,89.13675691804288,32.72214821861927,0,42515,3574054,42515,1123569,4050960,minimize,10873
pumpkin-v0/opt/n100_k15/instance_n100_k15_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/175,SATISFIABLE,27,1801.92,1784.53,2647054,1921910050,1791.029109638,3573844,1662,2,2647054,28.62425435975239,93.78963670556021,33.45077395474365,0,468871,41999464,468871,2064333,23498843,minimize,2005
pumpkin-v0/opt/n100_k15/instance_n100_k15_0008.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/171,SATISFIABLE,2,1801.79,1780.41,2681028,1903630393,1789.757045893,3390395,1636,0,2681028,32.64766835706304,53.72391000765378,18.473652643687423,0,253510,22747870,253510,1180808,5293635,minimize,1693
pumpkin-v0/opt/n100_k15/instance_n100_k15_0013.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/167,SATISFIABLE,5,1802.74,1778.1100000000001,3004474,1645330923,1785.192689285,3648869,1744,0,3004474,32.23357266529848,79.13502896014411,33.50649864169235,0,84366,7328902,84366,571744,3643260,minimize,2294
pumpkin-v0/opt/n100_k15/instance_n100_k15_0006.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/166,UNKNOWN,0,1803.79,1777.8600000000001,3370767,2220482948,1785.220111856,5478311,138,1,3370767,22.811889697508015,56.862157485225175,21.94953136778662,0,41098,3448227,41098,971153,5470171,minimize,
pumpkin-v0/opt/n100_k15/instance_n100_k15_0004.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/174,UNKNOWN,0,1801.97,1784.51,2902268,2772430314,1791.251690689,9029997,84,0,2902268,13.790438029844246,36.156456261103386,15.516664208818758,0,16570,1410222,16570,1429317,9670601,minimize,
pumpkin-v0/opt/n100_k15/instance_n100_k15_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/169,UNKNOWN,0,1801.86,1783.9,1787313,959932654,1789.542848272,1847277,87,0,1787313,79.67720259406158,83.37080970149044,86.00784529626316,0,1629468,157749065,1629468,1185195,4400923,minimize,
pumpkin-v0/opt/n100_k15/instance_n100_k15_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/163,SATISFIABLE,6,1802.5,1782.85,2941937,1670907833,1791.441553238,3169959,1758,1,2941937,24.961191555087684,48.45963696707305,15.310763622742432,0,56376,5022650,56376,483750,2854579,minimize,1766
pumpkin-v0/opt/n100_k15/instance_n100_k15_0014.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/156,SATISFIABLE,2,1802.34,1781.25,1582442,849150709,1788.867477012,1596253,1753,0,1582442,77.08505777778902,95.94902246022286,76.94625016272319,0,1349567,129083232,1349567,682306,3317439,minimize,3439
pumpkin-v0/opt/n100_k15/instance_n100_k15_0019.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/162,SATISFIABLE,2,1802.34,1782.74,2628332,1707110777,1791.466055653,4248008,1761,0,2628332,35.71000771592021,57.56878659164824,21.82173332744874,0,38806,3234221,38806,726659,4188477,minimize,15840
pumpkin-v0/opt/n100_k15/instance_n100_k15_0016.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/159,SATISFIABLE,16,1800.0,1800.0,2565788,1682370387,1792.272553069,4066350,1695,2,2565788,29.43574488617142,57.81918225512006,25.474160764646182,0,1167913,109852619,1167913,5640734,39668649,minimize,1929
pumpkin-v0/opt/n100_k15/instance_n100_k15_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/161,UNKNOWN,0,1801.63,1785.5,2606768,1755930341,1792.233553641,5355309,86,0,2606768,35.31032182380634,51.884105144761634,47.07150003375828,0,2442043,228458311,2442043,823257,8174387,minimize,
pumpkin-v0/opt/n100_k15/instance_n100_k15_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/158,SATISFIABLE,1,1800.0,1800.0,2326385,1303221486,1792.37791053,2848614,1753,0,2326385,33.11986365111536,66.66188356613372,26.605649107950747,0,36890,3377430,36890,688398,3455753,minimize,719896
pumpkin-v0/opt/n100_k7/instance_n100_k7_0013.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/1,SATISFIABLE,7,1801.8,1788.87,3173389,2748373200,1795.367985201,5958394,830,0,3173389,24.950799602569997,74.1791122991855,32.24973805606561,0,187992,16438619,187992,781579,6682356,minimize,9769
pumpkin-v0/opt/n100_k7/instance_n100_k7_0014.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/4,SATISFIABLE,6,1801.64,1789.12,3617050,3180829025,1795.379582004,8137327,879,1,3617050,27.304062703031477,45.910908613372776,32.60559572026928,0,2141918,187123571,2141918,1694986,11794707,minimize,10413
pumpkin-v0/opt/n100_k7/instance_n100_k7_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/2,SATISFIABLE,4,1801.48,1789.19,3242699,3416931332,1795.383489358,5086371,784,0,3242699,27.912734422775596,55.54022220378765,15.003349987155762,0,207349,15707621,207349,1724498,7768310,minimize,2331
pumpkin-v0/opt/n100_k7/instance_n100_k7_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/3,UNKNOWN,0,1802.12,1788.99,3409292,3134572879,1795.381682075,8404596,69,0,3409292,28.08395848756868,69.09780300426013,31.954749255857227,0,73491,5417036,73491,1687799,9256001,minimize,
pumpkin-v0/opt/n100_k7/instance_n100_k7_0000.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/6,SATISFIABLE,2,1801.96,1790.0,4261589,4220404454,1795.4352852,9077204,806,0,4261589,21.68050649652043,49.65606631704747,18.3289667304848,0,193578,14921271,193578,2067820,15812172,minimize,2490238
pumpkin-v0/opt/n100_k7/instance_n100_k7_0006.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/5,SATISFIABLE,1,1801.27,1790.03,2685305,2220675804,1795.674580173,5873344,840,1,2685305,37.963683082554866,59.16564375368906,63.981727960138606,0,3804416,349387933,3804416,3236528,16145051,minimize,3903502
pumpkin-v0/opt/n100_k7/instance_n100_k7_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/8,UNKNOWN,0,1801.31,1790.86,3937040,4773597769,1795.395440414,10791296,65,0,3937040,33.029091398614185,43.5773111271412,48.47972436144921,0,3732020,316774053,3732020,3610505,17988633,minimize,
pumpkin-v0/opt/n100_k7/instance_n100_k7_0016.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/9,UNKNOWN,0,1801.98,1786.1299999999999,3081303,2039895288,1794.69965384,4653434,72,0,3081303,27.973184720879445,73.32595496126152,24.867984096338464,0,98511,6577963,98511,1113600,5005857,minimize,
pumpkin-v0/opt/n100_k7/instance_n100_k7_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/7,ERROR,0,1768.46,1757.6000000000001,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n100_k7/instance_n100_k7_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/10,SATISFIABLE,5,1801.99,1784.6,2344964,1559796324,1794.747865301,2643149,798,0,2344964,45.30980305028137,66.78493784979214,65.23413280545032,0,2286668,220767294,2286668,1069038,6327025,minimize,39739
pumpkin-v0/opt/n100_k7/instance_n100_k7_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/12,UNKNOWN,0,1801.44,1785.41,2746287,2018288086,1794.742469649,3378058,70,0,2746287,28.559066841885063,57.0415604778379,20.342780270233956,0,32555,2759481,32555,494797,3358959,minimize,
pumpkin-v0/opt/n100_k7/instance_n100_k7_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/13,UNKNOWN,0,1801.89,1786.92,2882204,2621208825,1794.749832169,4484333,105,1,2882204,29.63349367359146,73.56314299751163,27.888652572822743,0,124837,9838147,124837,1040103,5120059,minimize,
pumpkin-v0/opt/n100_k7/instance_n100_k7_0007.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/11,UNKNOWN,0,1801.45,1785.6499999999999,2217553,2199278009,1794.753575657,3234209,68,0,2217553,36.35357441287762,68.96628896806526,26.454693529309107,0,448042,34719436,448042,1618980,5194711,minimize,
pumpkin-v0/opt/n100_k7/instance_n100_k7_0019.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/14,SATISFIABLE,5,1802.06,1787.6100000000001,2062183,1361003755,1794.722687266,3085144,847,0,2062183,52.965345461581244,76.81385696613734,81.4167961815222,0,1982685,187832795,1982685,635433,6052220,minimize,85814
pumpkin-v0/opt/n100_k7/instance_n100_k7_0017.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/18,UNKNOWN,0,1801.93,1789.28,3078354,2517713938,1795.953942643,5895484,69,0,3078354,28.591148386442885,67.52128312728166,22.772942942884413,0,130130,9548206,130130,845482,6209632,minimize,
pumpkin-v0/opt/n100_k7/instance_n100_k7_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/16,SATISFIABLE,16,1802.01,1787.0,1906582,1910920892,1794.628041002,4075854,863,4,1906582,31.942579443213038,62.903025938564404,10.180229856360754,0,271704,23189332,271704,1259090,9795007,minimize,1609
pumpkin-v0/opt/n100_k7/instance_n100_k7_0008.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/15,UNKNOWN,0,1801.88,1786.86,3180071,2474066449,1794.729203862,5083698,68,0,3180071,22.071861288631606,51.51958399670951,19.74336044698373,0,74627,5898408,74627,675690,5234982,minimize,
pumpkin-v0/opt/n100_k7/instance_n100_k7_0003.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/17,UNKNOWN,0,1801.97,1788.67,2724116,2594091776,1796.37244278,3252103,66,0,2724116,27.161374185240277,66.2824057418994,21.264193595280084,0,200312,16068458,200312,557398,3439232,minimize,
pumpkin-v0/opt/n100_k7/instance_n100_k7_0009.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/20,UNKNOWN,0,1801.97,1787.08,2469894,1642362052,1796.38323074,4419268,71,0,2469894,27.77084765581033,60.70945676211206,19.397025135491646,0,66255,5165307,66255,284463,3981249,minimize,
pumpkin-v0/opt/n100_k7/instance_n100_k7_0004.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/19,UNKNOWN,0,1801.97,1789.19,3651123,2251938445,1795.942727305,6581729,71,0,3651123,19.627965423241015,40.87898189132494,18.379217846125698,0,120731,9176546,120731,477230,6284272,minimize,
pumpkin-v0/opt/n150_k15/instance_n150_k15_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/21,SATISFIABLE,7,1802.04,1787.3600000000001,1646849,1654774303,1796.268695909,2619114,2546,0,1646849,29.699214074878753,48.95387858874736,38.61441091441899,0,1265904,183999612,1265904,580860,5678139,minimize,47884
pumpkin-v0/opt/n150_k15/instance_n150_k15_0008.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/23,UNKNOWN,0,1801.68,1785.5500000000002,3853050,3157192718,1796.316504562,6336736,125,0,3853050,13.603322303110524,34.26312583537717,15.744823451551369,0,235932,32626110,235932,1640342,7138413,minimize,
pumpkin-v0/opt/n150_k15/instance_n150_k15_0000.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/24,SATISFIABLE,8,1801.43,1787.27,1883213,2159276276,1796.344718626,3325139,2557,1,1883213,47.14673008310797,85.28505856745892,18.290246509555743,0,830739,115277362,830739,1093598,5174583,minimize,2624
pumpkin-v0/opt/n150_k15/instance_n150_k15_0003.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/22,UNKNOWN,0,1801.34,1787.57,1852646,1960335123,1796.412882286,2283126,126,0,1852646,43.24695975377919,78.87398725930372,28.71793747969121,0,120940,16271570,120940,301241,2048700,minimize,
pumpkin-v0/opt/n150_k15/instance_n150_k15_0004.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/26,SATISFIABLE,3,1800.0,1800.0,85228,101757849,150.418112095,141308,2504,0,85228,98.93283897310742,109.28502370113108,99.80626085324072,0,138164,20036202,138164,74566,452059,minimize,7351
pumpkin-v0/opt/n150_k15/instance_n150_k15_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/27,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k15/instance_n150_k15_0009.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/28,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k15/instance_n150_k15_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/29,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k15/instance_n150_k15_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/31,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k15/instance_n150_k15_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/25,SATISFIABLE,7,1800.0,1800.0,109309,134560636,88.561803948,174542,2542,1,109309,37.59590701589073,70.55902990604616,29.712274378139035,0,7495,1021640,7495,42471,223718,minimize,6706
pumpkin-v0/opt/n150_k15/instance_n150_k15_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/30,SATISFIABLE,7,1800.0,1800.0,25422,37278050,37.077074142,56003,2610,1,25422,69.10970812681929,88.26874360789867,18.11926677680749,0,20940,3003907,20940,80877,231298,minimize,3144
pumpkin-v0/opt/n150_k15/instance_n150_k15_0007.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/32,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k15/instance_n150_k15_0014.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/33,UNKNOWN,0,1801.66,1788.6899999999998,2287737,2560708054,1795.774658178,5632627,125,0,2287737,20.9576323677066,50.87954340905445,19.269500821117113,0,11022,1390218,11022,998389,6040864,minimize,
pumpkin-v0/opt/n150_k15/instance_n150_k15_0013.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/35,SATISFIABLE,17,1801.35,1787.99,1402417,1646398035,1795.433104785,3179834,2633,2,1402417,37.42045554211052,79.0066335476538,40.683926392791875,0,2491236,363161860,2491236,1946632,15186536,minimize,9119
pumpkin-v0/opt/n150_k15/instance_n150_k15_0019.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/34,UNKNOWN,0,1801.04,1787.0500000000002,745579,660346693,1795.777807399,789302,130,0,745579,119.73231139825559,122.25107332690432,136.8521028623392,0,702428,103354196,702428,341124,1791658,minimize,
pumpkin-v0/opt/n150_k15/instance_n150_k15_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/37,SATISFIABLE,22,1801.5,1788.1799999999998,1766011,1935442617,1795.488156181,2353196,2548,3,1766011,47.66444829618842,65.95722563449492,51.51018595014414,0,14835227,2172189145,14835227,9564247,40324915,minimize,7186
pumpkin-v0/opt/n150_k15/instance_n150_k15_0006.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/36,UNKNOWN,0,1801.42,1788.17,2077037,1843254686,1795.76753853,2729806,124,0,2077037,27.637538955733575,68.1990229350753,29.603525599206947,0,16142,2083860,16142,402708,2298771,minimize,
pumpkin-v0/opt/n150_k15/instance_n150_k15_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/39,SATISFIABLE,6,1801.37,1788.8000000000002,1689364,2230317587,1795.712905093,2041420,2547,0,1689364,48.47043680343609,81.67790718874085,22.8120026234725,0,113141,14603200,113141,825792,3329366,minimize,87543
pumpkin-v0/opt/n150_k15/instance_n150_k15_0016.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/38,SATISFIABLE,3,1801.66,1789.58,2206187,2572117787,1795.760058114,3357813,2482,0,2206187,33.86918289338121,85.96140445030272,33.8330554028285,0,85643,10427870,85643,478561,3640527,minimize,3077
pumpkin-v0/opt/n150_k15/instance_n150_k15_0017.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/40,SATISFIABLE,10,1801.35,1787.73,1809248,2170973094,1795.885701932,3936202,2516,0,1809248,42.04103693910398,96.82497092714763,44.04542771361361,0,1352955,188106752,1352955,1594400,9648291,minimize,6619
pumpkin-v0/opt/n50_k3/instance_n50_k3_0021.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/351,OPTIMAL,1,30.06,4.97,22846,13172981,4.885568807,26549,165,0,22846,6.8931103913157665,16.35673640899939,6.2893723190055155,1,1893,44687,1893,14456,38646,minimize,239
pumpkin-v0/opt/n50_k3/instance_n50_k3_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/354,OPTIMAL,4,13.35,0.78,3557,1996453,0.695862633,5382,169,0,3557,7.331177958954175,15.950238965420297,9.467247680629745,1,4043,137994,4043,10642,27610,minimize,239
pumpkin-v0/opt/n50_k3/instance_n50_k3_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/353,OPTIMAL,1,13.46,0.18000000000000002,775,389099,0.099507903,1189,164,0,775,4.9316129032258065,10.630967741935484,4.538064516129032,1,218,6594,218,810,2432,minimize,566
pumpkin-v0/opt/n50_k3/instance_n50_k3_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/355,OPTIMAL,1,20.23,5.13,26382,14756184,5.059690991,27408,173,0,26382,7.613183230990827,14.99943143052081,7.423091501781518,1,3182,98086,3182,19315,43514,minimize,7734
pumpkin-v0/opt/n50_k3/instance_n50_k3_0009.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/356,OPTIMAL,5,12.21,0.22999999999999998,717,409473,0.129146608,2400,177,0,717,6.292887029288703,12.192468619246862,11.847977684797769,1,1555,59378,1555,2170,10328,minimize,574
pumpkin-v0/opt/n50_k3/instance_n50_k3_0003.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/358,OPTIMAL,1,13.04,0.14,335,190085,0.042367474,1045,166,0,335,4.495522388059701,7.626865671641791,6.134328358208955,1,197,6241,197,373,1904,minimize,672
pumpkin-v0/opt/n50_k3/instance_n50_k3_0017.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/359,OPTIMAL,3,4.64,0.61,2936,1538079,0.52979644,4013,176,0,2936,6.980245231607629,18.310967302452315,5.418937329700272,1,902,30264,902,6607,16481,minimize,2899
pumpkin-v0/opt/n50_k3/instance_n50_k3_0022.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/352,OPTIMAL,2,1.33,0.41000000000000003,1854,910049,0.34475537,2569,161,0,1854,7.5490830636461705,19.076591154261056,26.84519956850054,1,1518,65126,1518,1974,6180,minimize,277
pumpkin-v0/opt/n50_k3/instance_n50_k3_0014.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/360,OPTIMAL,1,5.99,1.47,7907,4250090,1.381623958,13034,161,0,7907,7.216390540027824,15.46831921082585,6.52674845073985,1,2185,72194,2185,5105,21063,minimize,2474
pumpkin-v0/opt/n50_k3/instance_n50_k3_0006.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/361,OPTIMAL,1,7.44,3.37,14923,9361993,3.295261679,19625,182,0,14923,6.444213629967165,17.244186825705288,6.003551564698787,1,1929,47257,1929,11607,31085,minimize,707
pumpkin-v0/opt/n50_k3/instance_n50_k3_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/362,OPTIMAL,1,3.62,0.27,1404,811036,0.194640924,2146,161,0,1404,5.436609686609686,10.705128205128204,6.175925925925926,2,678,22585,678,1659,5490,minimize,1611
pumpkin-v0/opt/n50_k3/instance_n50_k3_0023.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/364,OPTIMAL,7,22.37,18.209999999999997,71185,30301608,18.170608095,90176,190,0,71185,10.029289878485637,28.80693966425511,34.9554260026691,1,108876,4922598,108876,64720,341349,minimize,1786
pumpkin-v0/opt/n50_k3/instance_n50_k3_0004.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/365,OPTIMAL,2,5.15,0.56,2303,1245935,0.469314232,3087,170,0,2303,10.964828484585324,13.515848892748588,29.07381676074685,1,4508,214163,4508,3858,14636,minimize,2073
pumpkin-v0/opt/n50_k3/instance_n50_k3_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/366,OPTIMAL,1,11.63,2.42,12717,6566584,2.351670363,14190,158,0,12717,5.926948179602108,15.009514822678305,5.917197452229299,1,1273,36060,1273,7184,21286,minimize,3298
pumpkin-v0/opt/n50_k3/instance_n50_k3_0020.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/368,OPTIMAL,1,119.04,108.53,444438,183797881,108.564337987,450874,170,0,444438,12.485428788717437,23.045889415396523,40.01316269085902,1,399459,18371514,399459,298288,1085995,minimize,1861
pumpkin-v0/opt/n50_k3/instance_n50_k3_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/367,OPTIMAL,2,13.13,3.73,16288,7789304,3.660005447,23648,167,0,16288,8.437929764243615,20.196033889980352,32.813543713163064,1,15017,654947,15017,15905,66495,minimize,6677
